genome_name	publication	genome_id	antibiotic	resistant_phenotype	measurement	measurement_sign	measurement_value	measurement_unit	laboratory_typing_method	laboratory_typing_method_version	laboratory_typing_platform	testing_standard	testing_standard_year	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
Staphylococcus aureus C00003424	26686880	1280.9888	penicillin	Resistant										PRJEB5261	SAMEA2340244			
Staphylococcus aureus C00003424	26686880	1280.9888	rifampin	Susceptible										PRJEB5261	SAMEA2340244			
Staphylococcus aureus C00003424	26686880	1280.9888	tetracycline	Susceptible										PRJEB5261	SAMEA2340244			
Staphylococcus aureus C00003424	26686880	1280.9888	trimethoprim	Susceptible										PRJEB5261	SAMEA2340244			
Staphylococcus aureus C00003424	26686880	1280.9888	vancomycin	Susceptible										PRJEB5261	SAMEA2340244			
Staphylococcus aureus C00003425	26686880	1280.9889	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	erythromycin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	fusidic acid	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	gentamicin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	methicillin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	penicillin	Resistant										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	rifampin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	tetracycline	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	trimethoprim	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00003425	26686880	1280.9889	vancomycin	Susceptible										PRJEB5261	SAMEA2340245			
Staphylococcus aureus C00007061	26686880	1280.9890	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	clindamycin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	erythromycin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	fusidic acid	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	gentamicin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	methicillin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	mupirocin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	penicillin	Resistant										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	rifampin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	tetracycline	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007061	26686880	1280.9890	vancomycin	Susceptible										PRJEB5261	SAMEA2340246			
Staphylococcus aureus C00007062	26686880	1280.8760	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	clindamycin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	erythromycin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	fusidic acid	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	gentamicin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	methicillin	Resistant										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	mupirocin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	penicillin	Resistant										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	rifampin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	tetracycline	Resistant										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007062	26686880	1280.8760	vancomycin	Susceptible										PRJEB5261	SAMEA2340247			
Staphylococcus aureus C00007063	26686880	1280.8759	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	clindamycin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	erythromycin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	fusidic acid	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	gentamicin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	methicillin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	mupirocin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	penicillin	Resistant										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	rifampin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	tetracycline	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007063	26686880	1280.8759	vancomycin	Susceptible										PRJEB5261	SAMEA2340248			
Staphylococcus aureus C00007064	26686880	1280.8762	ciprofloxacin	Resistant										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	clindamycin	Resistant										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	erythromycin	Resistant										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	fusidic acid	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	gentamicin	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	methicillin	Resistant										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	mupirocin	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	penicillin	Resistant										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	rifampin	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	tetracycline	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007064	26686880	1280.8762	vancomycin	Susceptible										PRJEB5261	SAMEA2340249			
Staphylococcus aureus C00007065	26686880	1280.8761	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	clindamycin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	erythromycin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	fusidic acid	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	gentamicin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	methicillin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	mupirocin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	penicillin	Resistant										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	rifampin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	tetracycline	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007065	26686880	1280.8761	vancomycin	Susceptible										PRJEB5261	SAMEA2340250			
Staphylococcus aureus C00007066	26686880	1280.8764	ciprofloxacin	Resistant										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	clindamycin	Resistant										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	erythromycin	Resistant										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	fusidic acid	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	gentamicin	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	methicillin	Resistant										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	mupirocin	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	penicillin	Resistant										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	rifampin	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	tetracycline	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007066	26686880	1280.8764	vancomycin	Susceptible										PRJEB5261	SAMEA2340251			
Staphylococcus aureus C00007067	26686880	1280.8763	ciprofloxacin	Resistant										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	clindamycin	Resistant										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	erythromycin	Resistant										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	fusidic acid	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	gentamicin	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	methicillin	Resistant										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	mupirocin	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	penicillin	Resistant										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	rifampin	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	tetracycline	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007067	26686880	1280.8763	vancomycin	Susceptible										PRJEB5261	SAMEA2340252			
Staphylococcus aureus C00007068	26686880	1280.9891	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	clindamycin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	erythromycin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	fusidic acid	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	gentamicin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	methicillin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	mupirocin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	penicillin	Resistant										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	rifampin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	tetracycline	Resistant										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007068	26686880	1280.9891	vancomycin	Susceptible										PRJEB5261	SAMEA2340253			
Staphylococcus aureus C00007069	26686880	1280.8766	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	clindamycin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	erythromycin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	fusidic acid	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	gentamicin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	methicillin	Resistant										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	mupirocin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	penicillin	Resistant										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	rifampin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	tetracycline	Resistant										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007069	26686880	1280.8766	vancomycin	Susceptible										PRJEB5261	SAMEA2340254			
Staphylococcus aureus C00007070	26686880	1280.9892	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	clindamycin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	erythromycin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	fusidic acid	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	gentamicin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	methicillin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	mupirocin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	penicillin	Resistant										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	rifampin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	tetracycline	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007070	26686880	1280.9892	vancomycin	Susceptible										PRJEB5261	SAMEA2340255			
Staphylococcus aureus C00007071	26686880	1280.7441	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	clindamycin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	erythromycin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	fusidic acid	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	gentamicin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	methicillin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	mupirocin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	penicillin	Resistant										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	rifampin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	tetracycline	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007071	26686880	1280.7441	vancomycin	Susceptible										PRJEB5261	SAMEA2340256			
Staphylococcus aureus C00007072	26686880	1280.7439	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	clindamycin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	erythromycin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	fusidic acid	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	gentamicin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	methicillin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	mupirocin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	penicillin	Resistant										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	rifampin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	tetracycline	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007072	26686880	1280.7439	vancomycin	Susceptible										PRJEB5261	SAMEA2340257			
Staphylococcus aureus C00007073	26686880	1280.7440	ciprofloxacin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	clindamycin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	erythromycin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	fusidic acid	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	gentamicin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	methicillin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	mupirocin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	penicillin	Resistant										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	rifampin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	tetracycline	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007073	26686880	1280.7440	vancomycin	Susceptible										PRJEB5261	SAMEA2340258			
Staphylococcus aureus C00007074	26686880	1280.7445	ciprofloxacin	Resistant										PRJEB5261	SAMEA2340259			
Staphylococcus aureus C00007074	26686880	1280.7445	clindamycin	Resistant										PRJEB5261	SAMEA2340259			
