genome_id	genome.publication	genome.bioproject_accession	genome.biosample_accession	genome.assembly_accession	genome.genbank_accessions	genome.refseq_accessions
1280.26162	29229636	PRJNA412108	SAMN08111949			
1280.26162	29229636	PRJNA412108	SAMN08111949			
1280.26161	29229636	PRJNA412108	SAMN08111950			
1280.26161	29229636	PRJNA412108	SAMN08111950			
1280.26164	29229636	PRJNA412108	SAMN08111951			
1280.26164	29229636	PRJNA412108	SAMN08111951			
1280.26163	29229636	PRJNA412108	SAMN08111952			
1280.26163	29229636	PRJNA412108	SAMN08111952			
1280.26165	29229636	PRJNA412108	SAMN08111953			
1280.26165	29229636	PRJNA412108	SAMN08111953			
1280.26158	29229636	PRJNA412108	SAMN08111954			
1280.26158	29229636	PRJNA412108	SAMN08111954			
1280.26160	29229636	PRJNA412108	SAMN08111955			
1280.26160	29229636	PRJNA412108	SAMN08111955			
1280.26169	29229636	PRJNA412108	SAMN08111956			
1280.26169	29229636	PRJNA412108	SAMN08111956			
1280.26172	29229636	PRJNA412108	SAMN08111957			
1280.26172	29229636	PRJNA412108	SAMN08111957			
1280.26133	29229636	PRJNA412108	SAMN08111959			
1280.26133	29229636	PRJNA412108	SAMN08111959			
1280.26132	29229636	PRJNA412108	SAMN08111960			
1280.26132	29229636	PRJNA412108	SAMN08111960			
1280.26131	29229636	PRJNA412108	SAMN08111961			
1280.26131	29229636	PRJNA412108	SAMN08111961			
1280.26134	29229636	PRJNA412108	SAMN08111962			
1280.26134	29229636	PRJNA412108	SAMN08111962			
1280.26135	29229636	PRJNA412108	SAMN08111963			
1280.26135	29229636	PRJNA412108	SAMN08111963			
1280.26136	29229636	PRJNA412108	SAMN08111964			
1280.26136	29229636	PRJNA412108	SAMN08111964			
1280.26137	29229636	PRJNA412108	SAMN08111965			
1280.26137	29229636	PRJNA412108	SAMN08111965			
1280.26129	29229636	PRJNA412108	SAMN08111966			
1280.26129	29229636	PRJNA412108	SAMN08111966			
1280.26130	29229636	PRJNA412108	SAMN08111967			
1280.26130	29229636	PRJNA412108	SAMN08111967			
1280.26148	29229636	PRJNA412108	SAMN08111968			
1280.26148	29229636	PRJNA412108	SAMN08111968			
1280.26154	29229636	PRJNA412108	SAMN08111969			
1280.26154	29229636	PRJNA412108	SAMN08111969			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.19786		PRJNA317148	SAMN04901607			
1280.4789	29487865	PRJEB2870	SAMEA1710114	GCF_001354535.1	CGDX00000000	
1280.4781	29487865	PRJEB2870	SAMEA1710092	GCF_001354375.1	CFLI00000000	
1280.4784	29487865	PRJEB2870	SAMEA1710103	GCF_001354435.1	CFOP00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15871	28704546	PRJNA295807	SAMN04089952	GCA_002904495.1	NGVO00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15892	28704546	PRJNA295807	SAMN04090006	GCA_002904915.1	LKOF00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15875	28704546	PRJNA295807	SAMN04089956	GCA_002904575.1	LKNS00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15896	28704546	PRJNA295807	SAMN04090007	GCA_002904985.1	LKOH00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15876	28704546	PRJNA295807	SAMN04089958	GCA_002904615.1	LKNU00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15866	28704546	PRJNA295807	SAMN04089947	GCA_002904395.1	NGVN00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15928	28704546	PRJNA295807	SAMN04089973	GCA_002905655.1	LKTF00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
1280.15877	28704546	PRJNA295807	SAMN04089957	GCA_002904595.1	LKNT00000000	
