pubmed_id	source_sheet	isolate_name	accession	accession_type	organism	drug_raw	mic_operator	mic_value	sir_call	source_file
28704546	Sheet1	W31_250215				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W31_250215				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W31_250215				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W31_250215				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	W31_250215				Rifampicin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W31_250215				Trimethoprim/Sulfamethoxazole	=	160	R	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Vancomycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N32_250215				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N34_260215				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Cefoxitin screen			+	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Oxacillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Gentamicin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Kanamycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Tobramycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Ciprofloxacin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_200515				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N35_260215				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Oxacillin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_120315				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Cefoxitin screen			+	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Oxacillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Gentamicin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Kanamycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Tobramycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Ciprofloxacin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_170415				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Cefoxitin screen			+	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Oxacillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Gentamicin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Kanamycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Tobramycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Ciprofloxacin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W35_200515				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N36_040315				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Vancomycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N37_040315				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Chloramphenicol			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N38_040315				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Oxacillin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N41_240315				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W42_230315				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Cefoxitin screen			+	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Oxacillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Gentamicin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Kanamycin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Tobramycin	=	8	R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Ciprofloxacin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Tetracycline			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W43_010415				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Oxacillin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Fosfomycin 	=	16	S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Chloramphenicol			R	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N44_080415				Trimethoprim/Sulfamethoxazole			R	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Oxacillin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Vancomycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N45_090415				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	N46_140415				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Erythromycin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Tetracycline			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Fosfomycin 			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Fusidic Acid			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Mupirocin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Chloramphenicol	=	8	S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Rifampicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W46_140415				Trimethoprim/Sulfamethoxazole			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Benzylpenicillin			R	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Oxacillin	=	0.5	S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Gentamicin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Kanamycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Tobramycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Ciprofloxacin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Erythromycin	=	1	S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Clindamycin	=	0.25	S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Linezolid	=	2	S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Teicoplanin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Vancomycin			S	pone.0181072.s001.xlsx
28704546	Sheet1	W47_060515				Tetracycline			S	pone.0181072.s001.xlsx
